ID,Language_ID,Filename,URL,mimetype,size,Description
1f84305dd3915fbe3c7ffdeb75898b6f,kgv,IMG_2734.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-08AA-53C6-63BF-0/IMG_2734.JPG,image/jpeg,2708202,Cape Lapangan – Lapangan Karimun
7b29329045454273ca9d1e097566dfaf,kgv,_bungakupukupu_bastardvervain (2).JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-36CC-E897-F7C5-0/_bungakupukupu_bastardvervain__2_.JPG,image/jpeg,6979511,
49dc39d38efb1424bd8cff60bdae7c60,kgv,afokat.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-8523-EED4-BB8C-0/afokat.JPG,image/jpeg,2484155,a sprouted avocado pit – afukat narun kosten
c009d8495a5cc7d05422c7593e65895e,kgv,afukat.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-0964-428C-D523-0/afukat.jpg,image/jpeg,661498,avocado fruit – afukat naun
8e92a421a0b78869f5bbc5167f1b5096,kgv,alar.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-2AB9-B803-693A-0/alar.jpg,image/jpeg,267908,
e31d9bf4d827ece0cf2fae2e26e7a003,kgv,alfokat arun.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-8DC5-05BE-4439-0/alfokat_arun.jpg,image/jpeg,1050149,avocado tree – afukat arun
21482a224712f697a03fcf5a2e0f76ac,kgv,alun_tali.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-E554-3248-5D1C-0/alun_tali.jpg,image/jpeg,1126147,
1ec3287737b8f1dfe2dd6d8d1a57aff2,kgv,ang.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-9F73-7153-D690-0/ang.jpg,image/jpeg,198558,
e022dccc0a64be23a57a95600c1ebd90,kgv,anggas padenun.png,https://cdstar.shh.mpg.de/bitstreams/EAEA0-2800-F815-0CF7-0/anggas_padenun.png,image/png,3474058,
6ed2b34dec56e00eed6b55aaaf0e810a,kgv,arun_batangpohonkelapa.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-69B6-A40C-2828-0/arun_batangpohonkelapa.jpg,image/jpeg,1486356,coconut stem – wat arun
a3349c4e9da5974db8ec746d0d6acd17,kgv,bal'kawuok_kacang anjing.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-5C84-13CF-18B4-0/bal_kawuok_kacang_anjing.JPG,image/jpeg,731915,
067e9327160eac9340a02e445d9d4365,kgv,bal.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-BD84-B01E-E0A5-0/bal.JPG,image/jpeg,4100122,
a9c6b867f25dbb1b576759ff1e6415c7,kgv,balak.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-7428-6B8D-3D0A-0/balak.jpg,image/jpeg,904913,
169dca0bf52766b1f15b539eb795afd0,kgv,balak2.png,https://cdstar.shh.mpg.de/bitstreams/EAEA0-BD92-4134-604E-0/balak2.png,image/png,5724333,
5a3e56eeca5d1af00951dd2b6e122ab8,kgv,balikawuok.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-9C20-823B-AA9B-0/balikawuok.jpg,image/jpeg,984644,
50b741169050cb5ec5aa2c16af35c601,kgv,balikawuok2.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-DB4E-230B-5EEF-0/balikawuok2.jpg,image/jpeg,1327221,
1d84c192b8681265fb104e7763111250,kgv,barang pohon.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-35C3-E531-468B-0/barang_pohon.jpg,image/jpeg,725133,turmeric plant – barang alun
48a17756cbef52337d1c0defd1c28239,kgv,barang2.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-B5C9-04A9-BA5A-0/barang2.jpg,image/jpeg,877115,turmeric root – barang kielun
42e314d095a0cd132286b33fb551d3d0,kgv,bawangiriskapten_bawangputih.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-877B-F009-836E-0/bawangiriskapten_bawangputih.jpg,image/jpeg,749280,
2eecea347d9a9ad9df8e30a755c7edcd,kgv,biawas.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-A786-F71C-55BA-0/biawas.jpg,image/jpeg,900833,
6c7c588ab2e874f7b3593a1552129a16,kgv,bintulak.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-1CF7-335A-AAA9-0/bintulak.jpg,image/jpeg,99640,
1df78c1dc418945d87ac02ee7a3e4a06,kgv,birbir.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-2586-1E8C-BECD-0/birbir.jpg,image/jpeg,361314,
b96067f27f32526d6fff46f7b22504b2,kgv,birbir3.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-72CA-16A9-9804-0/birbir3.jpg,image/jpeg,315261,
5bff561148360cb3837ea42b2c7470c8,kgv,bitko not lebaleba.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-9FCB-14F5-30BF-0/bitko_not_lebaleba.JPG,image/jpeg,447113,
43fa3fafc20580aa36094b3f211a8295,kgv,boncis_boncis.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-B1B3-B3B4-4F8F-0/boncis_boncis.jpg,image/jpeg,2197174,
854b9c4395e58c811cd5cf089466172a,kgv,bor.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-5523-CC88-DB04-0/bor.JPG,image/jpeg,604995,
7008178d60dee2f5a9aec80d7619175c,kgv,bugar bukan unsor.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-43D2-198A-6CE0-0/bugar_bukan_unsor.jpg,image/jpeg,171777,
d6a7fdde88c3538116166f30176623d4,kgv,bungarampi arun.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-CAE2-4EDB-E094-0/bungarampi_arun.jpg,image/jpeg,622405,
faf491730dc1a08d0f040b6bf46e48e1,kgv,bungarampi_bungarampi.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-6D2B-BA6C-1F19-0/bungarampi_bungarampi.jpg,image/jpeg,544466,
4f7bc5b0910b55c3a79afe30f8883e1e,kgv,buok arun.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-CF06-EDF7-8651-0/buok_arun.jpg,image/jpeg,822915,small betel stem – buok arun cicaun
3bcb945c464d6e42174e7ae6b176db5a,kgv,buok_pinang (2).jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-88A2-A9CC-E252-0/buok_pinang__2_.jpg,image/jpeg,95076,
27ce392ee85edcf9ceda60b59a59b2aa,kgv,buok_pinang.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-66E6-9B41-156F-0/buok_pinang.JPG,image/jpeg,1669984,betel tree – buok arun
ddcbe4ca7cf453852860a48036a3963f,kgv,buokbuok.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-1AC1-CCC4-E1F4-0/buokbuok.JPG,image/jpeg,929454,
72b6bbba4bc8c5088d820e92287ef301,kgv,ceklusi muaun.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-A95D-C866-D83B-0/ceklusi_muaun.JPG,image/jpeg,523473,
ed01eb3824f18d68d255ad3ca96d9282,kgv,dadir (2).JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-69A2-2B23-F48E-0/dadir__2_.JPG,image/jpeg,35331,
fc07ebc4995beba967cd2b24a1f15b33,kgv,dadir.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-AB52-B383-352A-0/dadir.JPG,image/jpeg,27643,
5df44c7229f71dada66bf378db4bcd88,kgv,dakdak (6).JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-B5C4-B5FB-47B7-0/dakdak__6_.JPG,image/jpeg,643902,
9f2f582ea9bc3f1ab4dff03c38804153,kgv,dakdak2.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-502E-EEB1-E871-0/dakdak2.jpg,image/jpeg,1834871,
85a71f8ef09183fdf4dedf020926e717,kgv,daladala.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-3030-35DC-C6BA-0/_dala_dala_japingjaping.jpg,image/jpeg,268617,
c2e5b3e3e2e5fdec26ee0586c3e825d7,kgv,damar teun.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-D88E-B439-1BC9-0/damar_teun.JPG,image/jpeg,97123,
ccda0c5b865fd0af74415e677387a260,kgv,damar.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-7A77-7D4E-AA85-0/damar.jpg,image/jpeg,918879,Callophyllum leaf – damar olun
a649fdbd9c72c39b544970a9c9527ae3,kgv,damar2.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-020A-B4C3-CDC2-0/damar2.jpg,image/jpeg,1047930,small Callophyllum tree – damar arun cicaun
cd3c10122830893f0c7805761b9aad76,kgv,dari2.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-A2EA-D753-8681-0/dari2.jpg,image/jpeg,2130022,
139fef4e6ef5a8ec910f5e8eb3a7e5bd,kgv,dari3.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-444E-849E-6291-0/dari3.JPG,image/jpeg,985816,
0ed43d3f9bf4722837822fb15fafe739,kgv,dari_kurungkurung.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-DFC6-4CBE-E72A-0/dari_kurungkurung.jpg,image/jpeg,1679904,
5ee62d6325f533988f36fc44a4093dd6,kgv,daunsalam_.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-AC0B-14F6-2F14-0/daunsalam_.jpg,image/jpeg,730940,
27588c36e4b65e14e2dda6893ec504fa,kgv,dek sabarkin_dek muka.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-BDE7-5281-4F0A-0/dek_sabarkin_dek_muka.jpg,image/jpeg,2781039,front deck – dek sabarkin
f9d246c6078ea8d9fa3701e296416605,kgv,desil.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-7425-9931-383E-0/desil.JPG,image/jpeg,1985030,planing a canoe – erat desil
8fe7f1b3d4fd1daa3d0f75a4c146695a,kgv,didir.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-CA89-1A2F-E2DD-0/didir.jpg,image/jpeg,1450547,
b7e46cc15fa2a883a4fdba36f905e85f,kgv,diwaldiwal3.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-95C9-DD59-8CD3-0/diwaldiwal3.jpg,image/jpeg,514097,
76629df63b0b6d78c48ca4df3bc69c2f,kgv,dokadoka.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-B3B9-CBD6-9ED6-0/dokadoka.jpg,image/jpeg,2156785,
c0737bfda0d718c6d0377c6f129c7757,kgv,dorma.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-67D4-C194-65F8-0/dorma.JPG,image/jpeg,795187,
a88539675eeaebf44608908eb404de68,kgv,dudin.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-C2F3-E172-7233-0/dudin.jpg,image/jpeg,961252,
8c2b8f30221bde2d3f3ea63043adcb9d,kgv,duran teun.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-12A9-185B-FFAC-0/duran_teun.jpg,image/jpeg,1167336,durian fruit – duran teun
ce2c39f044f089f4b4b8d0bf65ef5e2d,kgv,duran walanda_sirsak.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-798B-75B8-ED70-0/duran_walanda_sirsak.jpg,image/jpeg,858160,
74d1041a96391d3ecb7c65a71b1cb547,kgv,duran.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-596E-7B1B-6836-0/duran.jpg,image/jpeg,936674,durian seed – duran narun
adb1853424146c15d42312f458de11c3,kgv,et tena_lunas perahu.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-CA8B-4F6C-A89D-0/et_tena_lunas_perahu.jpg,image/jpeg,2922398,
3d61f7b58ba52729a2b2dfa332b02936,kgv,et tenaun.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-9EA1-960A-A2CD-0/et_tenaun.jpg,image/jpeg,1649391,
7d1d4936c555fcb32ef8db263cf09e43,kgv,et.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-7ECE-376B-751D-0/et.JPG,image/jpeg,1403423,
